habitacion,bano,estaciona,propiedad,precio
1,1,1,0,559000
3,2,2,0,1225000
4,2,3,558,3175000
2,1,1,3256,520000
4,2,2,400,550000
3,1,0,518,561000
3,1,1,525,556000
3,2,1,210,441000
3,1,2,549,552000
4,2,3,951,2165000
2,1,1,512,1280000
3,1,1,590,1165000
5,3,3,663,2050000
4,2,2,465,1500000
5,3,4,663,900000
3,1,4,658,700000
1,1,0,173,515000
3,1,3,1014,904000
3,3,1,433014,2700000
3,2,2,6367,1060000
1,1,1,1730,545000
4,4,0,225,3200000
3,1,1,139,1705000
3,2,1,6712,850250
3,1,1,293,1220000
2,1,1,0,455000
2,2,1,88,575000
1,1,1,76,360000
3,2,1,654,610000
3,1,1,884,850000
3,2,4,1290,775000
3,1,2,552,629000
3,1,0,259,452500
5,3,2,720,3400000
1,1,0,0,320000
2,1,1,97,839000
3,1,2,625,1690000
4,3,2,409,2165000
5,2,2,847,2215000
2,1,1,100,851000
3,2,1,348,1910000
3,2,1,853,1311000
2,1,2,193,565000
3,1,2,604,770000
2,1,2,829,1220000
3,1,1,594,714000
3,2,2,609,815000
3,1,1,587,1345000
2,2,2,0,630000
1,1,1,0,420000
2,1,1,230,1857000
1,1,1,0,370000
3,3,2,255,1500000
3,1,1,333,1425000
3,2,2,242,1910000
3,2,2,0,1485000
1,1,1,0,505000
2,1,1,0,595000
1,1,1,803,560000
3,1,3,860,2825000
4,2,0,1060,1031000
3,1,1,756,1040000
3,2,2,471,912000
2,1,0,2020,450000
3,1,0,668,1250000
2,1,0,683,650000
3,1,0,544,680000
4,2,4,596,1645000
3,1,1,146,720000
3,1,1,430,697500
3,1,3,619,810000
2,1,1,90,463000
3,1,2,700,1242000
2,1,1,130,677500
4,2,2,600,580000
4,2,2,650,540000
3,1,1,537,516000
4,2,1,455,1570000
5,2,2,1034,790000
2,1,0,1110,2400000
3,1,2,360,950000
3,1,2,704,550000
4,2,2,284,1022000
3,1,1,597,850000
3,1,1,165,518500
3,2,2,223,1225000
5,2,2,696,2660000
3,1,2,446,1510000
2,1,1,0,802000
3,2,1,0,1007000
7,4,2,725,4050000
4,2,3,776,2550000
2,2,1,0,860000
2,2,2,697,1840000
4,2,2,696,1750000
2,2,1,240,688000
3,1,1,118,570000
3,1,1,275,900000
4,1,0,651,345000
3,1,2,525,570000
3,3,2,1060,650000
2,1,1,119,420000
2,2,1,126,642500
3,2,2,159,798000
3,2,2,0,755000
3,2,2,186,710000
4,3,2,787,4050000
3,1,2,354,1650000
3,2,2,400,2020000
4,3,3,736,3000000
3,3,3,1011,2500000
3,1,2,1128,2500000
3,2,2,352,1200000
3,2,2,366,940000
2,1,2,397,1200000
4,2,2,935,600000
3,1,2,585,900000
4,2,2,408,2025000
4,2,2,475,630000
3,1,2,684,1071000
3,2,2,323,973000
3,2,4,786,881100
2,1,1,283,1060000
3,2,2,674,1225000
3,1,4,905,930000
4,2,2,656,1800000
4,2,2,695,1440000
3,2,2,344,900000
2,1,1,292,730000
5,5,2,667,2558000
4,2,7,771,1001000
4,2,2,638,655000
2,1,0,571,1050000
3,2,2,200,730000
3,2,2,358,1195000
4,2,2,224,923000
2,1,1,163,600000
3,2,1,324,1230000
4,2,1,137,1475000
2,1,1,0,450000
2,1,1,1618,525000
3,1,2,260,1225000
4,2,1,5,1955000
3,1,2,901,2775000
3,1,2,717,1310000
4,2,3,588,1415000
2,1,1,0,601000
2,1,1,1100,440000
1,1,1,2029,370000
3,2,2,597,1051000
3,2,2,300,1206000
3,2,1,0,900000
3,1,2,587,940000
1,1,1,0,257500
1,1,1,995,257500
3,2,2,256,1114000
3,2,2,312,520000
4,2,2,630,715000
3,2,3,337,1900000
2,2,2,0,1480000
2,2,1,0,760000
4,2,2,401,2635000
2,1,0,192,1250000
1,1,2,0,400000
4,2,2,787,4200000
2,2,1,78,1310000
2,1,2,0,626000
3,2,2,585,1270000
3,1,5,581,980000
4,1,2,552,1148000
3,2,1,288,1540000
4,3,4,725,1210000
3,1,2,529,935000
3,2,2,292,510000
5,3,2,650,861000
3,1,2,952,732000
4,2,2,479,755000
1,1,1,60,325000
4,2,2,499,1200000
3,2,2,1555,1450000
3,2,1,461,800000
2,1,1,306,655000
4,2,2,962,812000
3,2,2,697,1400000
5,3,3,694,1170000
5,3,2,725,970000
5,4,4,700,3350000
5,3,2,556,2255000
3,2,2,590,870000
4,2,2,457,1870000
3,3,2,100,1750000
4,3,1,153,1800000
4,3,0,280,3825000
4,2,2,196,485000
2,2,1,0,1350000
3,2,3,0,940000
1,1,1,0,410000
2,1,0,0,980000
1,1,0,0,380000
2,1,1,0,625000
6,2,2,869,917000
4,2,2,592,632500
0,0,0,600,702000
2,1,0,0,701000
4,2,3,613,1600000
7,3,4,608,2000000
4,3,2,861,1610000
3,2,3,697,1742000
3,2,1,304,1016000
3,2,1,485,700000
2,1,0,418,615000
3,1,2,691,650000
5,3,2,593,2400000
3,1,2,271,938000
4,2,2,910,2290000
3,2,2,780,1775000
3,2,4,665,659500
4,2,2,498,505000
4,2,2,452,560000
4,2,2,651,701000
4,2,3,1330,2600000
4,2,2,646,1205000
5,3,2,787,1750000
4,2,2,1025,1350000
5,3,3,4001,2300000
5,2,2,862,2330000
3,2,3,725,1350000
5,2,2,648,1410000
3,1,2,716,1204000
3,1,0,1281,610000
4,1,2,695,760000
3,2,2,541,670000
3,2,2,0,1860000
3,2,2,0,1400000
3,2,1,187,1350000
4,3,2,291,2070000
3,1,2,603,865000
4,2,0,539,980000
4,2,2,660,950000
4,2,2,702,1295000
4,2,4,631,788800
3,2,2,280,900000
3,1,1,530,700000
4,1,4,534,455000
3,1,2,569,483000
3,1,1,610,455000
4,2,1,323,1276000
3,2,4,673,700000
3,1,1,672,729000
4,2,2,700,1184000
4,2,2,752,1157000
5,2,2,672,1100000
4,3,2,650,2200000
2,2,0,70,865000
3,2,2,0,900000
4,2,1,512,500000
4,3,2,234,1142000
3,1,6,732,1100000
2,1,1,178,780000
3,2,2,182,920000
2,1,1,0,500000
4,3,3,531,655000
4,1,1,499,890000
4,2,2,629,935000
3,2,2,159,815000
3,1,1,205,440500
3,1,1,180,451500
3,2,2,2905,825000
2,1,1,1727,425500
2,2,0,234,920000
3,1,1,0,762000
3,1,0,199,1306000
2,1,1,1017,566000
3,1,1,726,1420000
3,2,2,0,805000
4,2,1,581,934000
2,1,1,598,585000
3,2,4,656,2330000
3,2,2,301,1721000
3,1,2,787,650000
3,2,2,792,762000
4,3,2,631,1384000
3,2,1,601,1350000
3,1,2,448,1070000
2,1,1,1021,1500000
3,2,2,567,1200000
6,2,2,675,1200000
3,1,1,614,1100000
2,1,1,305,706000
3,2,2,723,785000
4,2,4,2033,950000
4,3,2,498,2800000
1,1,1,0,290000
3,1,1,640,570500
4,2,2,696,631000
2,1,1,0,372100
4,2,1,372,1350000
5,2,0,479,1300000
1,1,1,0,315000
2,2,1,65,702500
1,1,1,1388,275000
2,1,1,207,835000
10,3,2,313,900000
3,1,1,540,710000
3,1,1,620,1320000
2,1,1,830,480000
3,2,1,483,1840000
2,1,1,2048,430000
3,1,1,400,525000
2,1,1,198,495000
2,2,3,339,403500
4,2,1,642,1550000
1,1,1,60,361000
3,2,2,382,960000
3,1,2,259,696000
5,2,2,590,1115000
3,1,2,734,1950000
4,2,4,724,962000
3,1,0,227,900000
1,1,0,0,365000
2,1,1,38,310000
3,1,1,396,662000
3,1,2,397,625500
3,1,0,583,459000
3,1,1,650,420500
4,1,2,757,583000
3,1,2,540,618500
3,1,1,763,727000
3,1,0,675,535000
3,2,2,543,560000
4,2,2,663,860000
3,2,2,251,802000
3,2,4,801,800000
4,2,2,676,854000
3,1,2,725,1735000
3,2,2,239,920000
3,1,2,720,904000
3,1,3,621,500000
3,1,2,598,1440000
3,2,2,0,900000
2,1,1,132,540000
4,3,2,791,1054000
4,2,2,669,625000
3,1,2,524,600000
2,2,1,149,401500
3,2,2,388,630000
4,3,3,631,1012000
4,2,2,548,565000
2,1,1,0,502500
3,1,1,730,1550000
2,1,1,0,420000
2,1,2,145,785000
3,2,1,585,1410000
3,1,1,724,750000
4,2,4,1014,748888
4,2,1,738,850000
1,1,1,0,490000
1,1,1,454,381000
2,1,1,0,650000
3,1,0,179,1502000
3,2,2,163,878000
3,1,1,0,440000
2,1,1,0,395000
2,1,1,318,991000
4,2,2,294,945000
2,1,1,581,1020000
6,3,2,579,1234000
3,1,4,578,506000
4,1,1,622,755000
4,2,3,40468,807000
3,1,1,412,426000
2,1,1,0,540000
2,1,1,229,960000
5,2,2,701,1116500
2,1,1,168,610000
3,1,1,540,690000
2,1,1,240,585000
3,3,2,668,800000
4,2,2,626,800000
3,2,1,653,896000
3,2,2,582,1010000
3,2,2,478,1660000
2,1,2,697,1960000
3,2,2,1089,1200000
2,1,0,0,670000
2,1,1,0,600000
1,1,1,0,415000
3,2,1,5259,1150000
3,2,1,109,1100000
2,1,1,0,525000
2,1,1,140,650000
2,1,2,498,580000
2,1,1,721,820000
4,2,3,715,600000
3,2,4,578,536500
3,1,2,623,541000
3,1,2,577,557000
2,1,2,697,1601000
3,1,2,604,559000
3,2,2,847,930000
4,2,3,815,705000
4,2,2,757,590000
3,2,1,313,920000
4,4,2,500,1100000
3,1,2,575,840000
3,1,1,568,860000
3,1,0,114,840000
2,2,1,0,535000
3,2,2,151,1080000
4,1,2,384,575000
3,1,2,633,740000
4,2,2,633,1040000
4,2,2,499,795000
4,2,3,578,660000
2,1,2,686,1170000
3,1,4,545,930000
2,2,1,279,650000
3,2,2,189,702000
2,1,1,0,575000
2,1,2,198,675000
2,1,2,0,440000
3,1,1,631,520000
3,1,2,522,430000
4,2,2,665,570000
3,1,2,798,520000
4,3,0,653,515000
2,1,0,0,387000
3,2,4,578,341000
3,1,1,580,336000
4,2,3,655,426000
4,2,2,1037,780000
3,1,4,840,775500
3,2,2,615,726000
4,1,2,666,710000
3,2,2,401,1045000
3,2,2,260,820000
3,2,2,636,1301000
2,1,1,172,951000
4,2,2,388,1425000
3,2,2,280,935000
3,1,1,609,637500
3,2,3,1469,780000
3,2,2,747,1800000
3,1,2,862,1700000
5,5,2,729,2248000
3,1,2,743,1260000
5,2,1,731,960000
2,2,1,1039,550000
3,2,1,137,956000
3,2,2,668,620000
3,2,2,688,605000
3,1,2,204,740000
3,2,0,337,990000
4,1,2,558,950000
4,1,2,660,650000
3,2,2,667,752000
2,1,1,0,541000
3,2,0,258,1307500
3,1,2,449,1100000
3,1,2,530,1050000
3,1,2,771,1800000
3,2,2,422,1550000
4,3,3,727,1211000
3,2,2,701,970000
4,2,2,525,1453000
4,2,2,592,1610000
2,1,3,622,1150000
4,2,2,480,559000
4,2,2,553,435000
3,2,2,0,1190000
1,1,1,80,503750
2,1,2,624,962000
3,2,2,495,629000
3,1,1,480,881000
4,2,2,540,690000
4,2,2,416,596000
4,2,2,448,698000
2,1,1,0,500000
4,2,4,490,1060500
4,2,2,500,990000
2,1,1,260,652000
3,1,2,743,953000
2,1,1,0,468000
2,2,1,126,710000
3,1,2,1723,550000
3,1,2,579,725000
3,2,3,743,880000
2,1,2,230,502000
3,1,4,545,1175000
1,1,1,7455,432000
2,2,2,0,800000
3,1,2,314,710000
2,1,1,1313,1310000
2,1,1,562,855000
3,2,1,721,735000
3,2,2,551,755000
3,2,2,640,537000
2,1,1,150,386000
4,2,4,611,763000
3,1,1,769,725000
4,2,3,542,768000
3,2,2,216,2800000
2,1,1,305,345000
2,1,1,0,666000
2,2,2,0,910000
1,1,1,10,401500
3,1,1,593,760000
2,1,2,419,610000
3,1,1,606,550000
4,2,1,699,520000
3,1,0,930,805000
2,1,0,0,470000
3,1,1,198,1000000
3,1,3,446,860000
3,1,1,206,532000
3,2,2,655,960000
3,1,5,626,630000
4,2,4,270,580000
4,3,2,724,853000
4,2,2,644,704000
3,2,1,189,508000
3,1,1,508,1236000
1,1,1,1047,328000
2,2,2,586,1140000
2,1,1,16000,341500
2,1,1,161,470000
3,1,0,722,1111500
4,1,2,734,1214000
4,3,2,728,1045000
3,1,1,137,622000
3,2,0,830,826000
4,2,2,604,1265000
2,1,1,151,604000
2,1,1,298,655000
4,1,2,909,740000
3,2,4,557,505000
3,1,3,909,570000
3,1,3,575,453000
2,1,1,190,335000
1,1,1,45,280000
4,1,3,459,955000
3,2,2,125,700000
1,1,0,68,380000
4,1,2,168,1900000
3,2,2,898,800000
5,2,2,698,1090000
4,2,0,388,1920000
4,2,2,448,530000
3,2,2,444,982500
3,3,6,668,1400000
3,1,1,358,1042000
3,1,2,433,1230000
3,1,2,451,1005000
2,1,0,141,911000
2,2,1,147,1190000
3,2,6,402,2050000
3,2,2,673,1680000
1,1,1,0,280000
1,1,1,1715,310000
5,3,2,486,1472000
2,1,1,182,454000
3,1,2,636,1005000
4,2,2,288,820000
4,2,4,615,1360000
3,1,1,399,950000
3,1,2,466,620000
3,2,2,529,830000
3,1,1,276,730000
4,2,5,562,805000
2,1,1,170,510000
3,1,1,603,645000
2,1,2,0,486000
3,1,2,159,855000
2,1,1,319,1035000
3,1,2,523,1310000
4,2,1,803,1450000
3,2,2,343,1060000
4,2,2,612,970000
4,2,2,383,840000
4,1,1,538,665000
3,1,2,561,750000
5,2,3,577,800000
2,1,1,0,800000
5,3,2,785,2400000
5,4,2,742,2400000
3,1,2,939,2668000
4,1,2,683,1750000
4,4,3,929,1850000
4,2,2,900,670000
3,3,2,252,1850000
2,1,1,617,906000
3,1,3,585,1640000
3,2,2,672,1610000
2,1,1,834,410000
5,2,2,591,1500000
2,1,1,230,860000
4,2,2,520,775000
3,2,2,840,755000
3,1,4,624,1020000
3,2,1,232,874000
3,1,1,158,560000
2,1,1,972,620000
3,2,1,279,1500000
1,1,1,1312,1100000
3,1,1,0,450000
3,1,1,639,560000
3,1,1,322,1120000
2,1,0,196,1110000
3,2,1,470,1260000
4,3,6,733,1790000
1,1,1,0,390500
4,1,1,535,800000
5,2,2,627,999000
3,1,3,539,680000
4,2,2,447,750000
3,2,4,605,1830000
3,1,0,98,920000
3,2,0,107,1400000
2,1,2,0,796000
2,1,1,618,1630000
3,1,2,184,1050000
3,2,1,355,825000
2,1,1,816,610000
3,3,3,209,977500
2,1,2,278,639000
4,2,1,536,1138000
3,1,2,539,1050000
2,2,1,533,640000
3,1,2,579,1285000
3,2,2,190,890000
2,1,0,0,1080000
6,3,2,752,1000000
3,2,2,654,607500
3,2,2,448,500000
3,2,2,490,515000
3,2,2,350,510000
4,2,2,448,592500
4,2,2,420,595000
3,1,1,1018,1005000
3,1,1,713,669000
3,2,10,734,880000
3,1,2,630,560000
5,2,4,779,895000
2,1,2,1533,710000
3,3,6,585,572000
4,2,2,344,505000
3,2,2,668,550000
5,3,2,851,1530000
3,1,2,0,816000
4,3,2,417,1385000
3,1,2,726,900000
2,1,2,590,472500
1,1,1,0,895000
2,1,2,224,724000
3,2,2,458,1975000
3,1,2,1405,1200000
3,2,2,247,751000
2,1,1,371,635000
2,1,1,637,630000
2,2,1,0,730000
4,2,2,500,600000
3,1,1,216,410000
3,1,2,400,545000
3,1,1,393,1620000
1,1,1,0,326000
3,1,2,811,1535000
2,1,1,779,830000
3,1,2,968,740000
2,1,1,0,505000
2,1,1,1909,430000
3,1,3,312,900000
4,2,1,180,1000000
4,1,3,446,891000
3,1,1,404,742000
3,1,1,590,1011000
4,2,2,580,600500
3,1,1,642,665000
3,1,1,556,645000
3,1,2,573,627000
2,1,1,200,580000
2,1,1,1101,519500
2,1,1,345,656000
2,1,1,235,730000
5,2,3,650,1182000
4,2,2,248,1500000
3,1,1,729,1800000
5,2,2,803,1832000
3,2,2,365,1000000
2,1,2,201,493000
3,2,5,627,940000
2,1,1,144,435000
3,2,2,672,725000
3,1,1,321,476500
4,1,2,652,741000
3,1,2,325,550000
3,2,2,720,1930000
3,2,2,220,1405000
2,1,1,2338,500000
2,1,1,0,520000
4,2,3,801,1270500
3,1,2,693,751000
3,1,3,827,1515000
2,1,4,600,735000
4,2,2,409,590000
3,2,2,725,1460000
4,2,2,719,1535000
4,2,4,788,700000
3,1,0,609,520000
4,2,2,680,650000
4,2,1,570,576000
2,1,1,0,472000
2,1,2,229,880000
4,3,2,181,985000
3,1,3,588,528000
4,2,2,617,590000
3,2,2,669,918000
3,2,1,300,777000
4,1,1,534,880000
2,1,2,0,591000
3,2,3,543,565000
4,2,2,685,362000
3,1,1,654,330000
3,1,2,806,798000
3,1,2,535,560000
3,1,2,230,447000
4,2,6,2026,900000
3,1,2,523,681000
3,1,5,653,1005000
2,1,2,312,468000
2,1,2,249,650000
3,1,1,697,1638000
3,2,2,91,640000
2,1,2,0,410000
3,1,1,658,420000
3,1,2,584,375000
3,1,1,611,326000
3,2,2,800,400000
3,1,2,592,412250
3,2,0,582,371500
3,2,2,602,725000
3,1,2,774,1101000
4,3,2,374,926000
1,1,1,0,362000
1,1,1,57,309000
3,2,4,714,1267000
2,1,1,161,611000
4,2,2,766,1750000
3,2,2,197,755000
3,2,2,246,862000
3,2,2,434,815500
3,2,3,449,1100000
4,2,2,650,1130000
4,2,1,270,1006000
2,1,3,197,445000
3,1,1,603,650000
2,1,1,0,465000
3,2,1,196,1290000
3,1,1,390,1335000
1,1,1,1279,352500
3,1,2,771,1875000
4,2,2,558,1390000
4,2,2,600,643500
2,1,1,133,541000
2,1,1,129,510000
2,1,1,164,550000
2,1,1,103,580000
2,1,1,205,706000
2,1,1,712,559000
2,2,1,0,570000
1,1,1,631,250000
1,1,1,629,392000
1,1,1,102,505000
3,1,3,397,980000
2,1,1,134,495000
2,1,1,89,320000
2,2,1,0,617500
5,2,2,499,1282500
4,1,2,846,760500
2,1,1,3512,419000
3,2,1,83,1590000
2,2,2,2044,592000
2,2,2,92,1667500
2,2,1,0,685000
3,2,2,918,882500
3,2,2,651,910000
3,2,2,502,777000
3,2,2,523,510000
3,2,1,390,1651000
2,1,1,208,770000
4,2,2,1134,1040000
4,2,2,960,1120000
3,2,2,0,886000
3,2,2,454,601000
4,2,2,639,810000
5,3,4,700,945000
3,2,2,330,500000
2,1,1,0,747500
1,1,1,0,420000
2,2,0,0,460000
2,2,2,0,1340000
2,2,2,155,580000
3,1,2,638,700000
3,1,3,581,627000
1,1,1,0,360000
2,1,0,0,530000
2,1,1,463,533000
3,2,1,128,1180000
4,1,2,750,1220000
3,1,3,678,500000
3,1,4,606,438000
3,1,3,703,910000
4,2,1,283,650000
3,1,0,557,595000
3,1,2,697,710000
3,2,1,358,615000
4,2,2,699,859000
3,1,2,829,2225000
2,1,1,858,1950000
4,2,2,861,2550000
2,1,1,180,830000
4,2,2,1017,740000
3,2,2,360,620000
4,2,2,371,463500
3,2,2,400,530000
3,2,2,326,446000
3,2,2,389,520000
3,2,1,343,530000
5,3,2,450,725500
4,2,1,645,688000
3,2,1,655,630000
4,3,6,876,800000
3,3,2,654,760000
3,2,2,198,502000
4,2,2,812,1275000
5,3,3,767,1300000
4,2,4,729,1215000
4,2,2,774,1320000
2,1,1,217,731000
3,1,2,526,651000
3,1,2,584,631000
3,1,2,685,715500
3,1,0,396,1110000
2,1,1,0,735000
2,2,1,0,920000
2,1,1,0,350000
3,1,1,778,822000
3,1,1,653,988000
3,1,2,730,855000
3,1,2,169,630000
3,1,1,598,830000
3,1,2,600,710000
3,1,2,766,850000
3,1,2,548,383000
4,2,2,358,463000
3,1,2,530,471500
3,1,1,583,412500
3,1,3,567,452000
4,2,2,520,665000
3,1,1,633,485000
4,2,1,531,510000
3,1,2,269,850000
3,1,2,447,915000
5,3,3,923,1591000
5,3,4,677,1490000
4,2,0,240,1440000
3,2,1,213,400000
3,2,1,863,620000
2,1,3,463,900000
4,2,2,446,1407000
2,1,0,197,1044000
3,2,1,195,780000
3,1,3,566,555000
3,1,2,465,613000
2,1,1,100,340000
3,2,2,175,580000
3,1,2,697,627000
1,1,1,0,380000
2,1,1,0,631500
3,2,2,271,1185000
4,2,3,668,1540000
4,2,4,387,1510000
5,4,2,729,3812000
4,3,2,232,1450000
3,2,2,314,1600000
2,1,1,327,950000
4,2,2,605,1755000
3,1,1,424,606000
3,1,1,460,537000
3,2,2,243,900000
3,2,2,594,1500000
3,3,2,307,1435000
2,1,1,121,592000
3,2,2,264,900000
4,2,2,577,1780000
3,2,2,669,1260000
3,1,2,792,620000
2,1,1,0,600000
3,2,2,314,1215000
2,1,1,3316,615000
3,1,2,868,790000
4,2,2,723,770000
4,1,1,662,1831000
3,1,2,591,800000
2,1,1,100,845000
1,1,1,0,495000
2,1,1,138,760000
3,2,2,206,1240000
3,1,1,677,586000
4,1,4,752,706000
3,2,1,602,550000
4,2,2,576,456000
2,2,1,207,555000
2,1,1,108,650000
4,2,0,256,1080000
2,1,1,123,620000
2,1,1,0,683000
2,1,1,71,501000
2,1,1,0,615000
2,1,1,459,1220000
2,1,1,539,1150000
2,2,1,0,400000
3,1,2,719,1750500
3,2,2,347,835000
3,2,2,316,640000
3,2,2,186,1280000
5,2,0,633,2400000
2,1,1,1106,682000
4,2,3,947,2500000
3,1,2,2863,682000
2,1,1,1625,600800
3,1,0,98,920000
2,1,1,173,1690000
2,1,1,145,680000
1,1,1,1978,316000
3,2,1,259,1151000
3,2,2,308,518000
3,2,1,379,625000
3,1,0,528,480000
5,2,2,276,1050000
3,1,2,463,750000
5,5,4,570,835500
4,2,2,721,1740000
2,1,2,182,560000
2,1,1,171,751000
5,3,2,537,976000
4,2,0,191,1662500
2,1,1,0,591000
2,1,1,149,650000
4,2,2,426,1400000
2,1,1,476,996000
1,1,1,103,430000
4,2,2,500,1011000
3,1,1,520,770000
3,2,2,275,830000
3,1,1,562,455000
4,2,1,336,510000
4,2,2,512,590000
3,1,1,301,390000
4,2,0,579,500000
2,1,2,1800,1150000
3,2,2,297,745000
3,1,1,981,928000
4,2,2,560,1020000
4,3,2,279,617000
3,1,2,721,1420000
3,1,1,725,1120000
6,3,2,692,1655000
3,2,2,283,970000
4,2,2,511,1225000
3,2,2,253,1120000
3,1,2,660,1460000
4,2,2,550,500000
4,2,2,411,531000
3,1,2,680,508000
3,1,0,585,450000
4,2,3,1783,3300000
4,2,2,320,700000
2,1,2,538,834500
4,2,2,688,850000
4,3,2,1503,920000
5,2,1,813,850000
2,1,1,837,930000
2,1,2,797,720000
3,2,2,0,1035000
3,2,3,144,1820000
2,1,1,0,710000
2,1,1,795,715000
2,1,0,1000,655000
3,2,2,581,630000
5,2,2,836,1015000
3,2,3,810,676000
3,1,8,665,580000
4,2,2,571,658000
3,2,2,321,500000
3,2,1,390,560000
2,2,2,214,503000
2,1,1,0,468000
3,2,2,292,1002000
3,3,1,226,1315000
2,1,1,1032,550000
3,1,2,828,1875000
3,1,2,697,1800000
3,1,2,619,661000
3,2,1,720,861000
3,1,3,984,760000
4,2,2,659,890000
2,1,1,0,370000
2,1,0,148,957000
2,1,1,0,266000
4,2,3,767,680000
3,2,1,680,655000
3,1,4,632,570000
4,2,2,694,945000
2,1,1,0,450000
4,1,1,702,1908000
2,1,1,197,955000
4,2,2,660,1200000
3,1,1,836,1130000
3,1,4,650,820000
3,1,4,625,760000
3,1,1,422,680000
3,1,1,610,629500
3,2,2,453,900000
4,2,2,789,770000
4,2,2,737,887500
4,3,1,807,900000
3,2,2,591,860000
2,1,1,0,580000
2,1,1,974,840000
3,1,1,259,1460000
2,1,1,0,400000
3,2,2,678,901000
3,2,2,161,835000
3,1,2,572,1257000
3,1,2,269,1200000
3,2,2,240,1030000
3,1,0,642,1260000
4,2,2,304,1200000
2,1,2,591,1150000
3,2,2,345,485000
4,2,2,542,618350
3,2,2,580,540000
3,1,2,628,990000
4,2,2,1011,2250000
4,2,0,637,2530000
3,1,4,764,620500
4,2,2,988,1475000
3,2,2,761,750000
5,3,4,650,765000
2,1,1,1775,445000
2,1,1,3957,501000
3,1,0,190,1060000
3,2,2,325,1405000
4,2,2,813,3015000
3,2,2,446,1500000
3,1,4,540,745000
3,2,4,553,725000
1,1,1,0,216000
5,2,2,726,1070000
3,2,1,637,375000
2,1,1,277,444000
3,1,2,534,544000
3,1,1,532,580500
4,1,1,627,710000
3,1,2,625,700000
3,2,2,361,565500
4,2,2,792,1129000
3,2,2,159,670000
4,3,2,294,821000
3,1,1,154,360000
3,1,1,670,510000
2,1,0,89,565000
2,1,0,0,540000
3,1,1,585,300000
3,1,2,670,385000
4,1,2,865,427500
2,1,1,0,641000
3,2,1,555,668000
3,2,1,661,650000
2,1,2,374,490000
4,2,2,674,800000
5,2,5,698,955000
3,1,2,528,635000
3,1,1,248,943000
4,2,1,375,1400000
3,1,0,234,1245000
3,2,2,230,920000
3,1,2,886,696000
2,1,1,0,600000
3,1,2,720,1635000
3,2,2,660,1406000
4,2,2,811,1640000
3,1,1,744,9000000
3,1,2,727,1001000
4,2,2,492,1030000
2,1,1,80,540000
2,1,2,402,910000
1,1,1,0,295000
3,2,3,926,1965000
3,2,2,211,950000
2,1,1,963,582000
3,1,1,671,695000
3,1,1,1843,681000
2,2,0,119,1803000
2,1,0,114,950000
3,1,4,693,1610000
4,1,2,318,1515000
2,1,2,848,725000
3,2,2,266,813000
2,1,1,0,545000
4,2,2,866,1300000
4,2,2,656,1260000
4,1,4,550,921000
3,1,2,680,1250000
3,1,4,601,840000
5,2,2,653,1350000
2,1,1,133,541000
2,1,2,189,565000
3,1,1,438,840000
3,1,1,559,940000
4,2,2,448,620000
4,2,2,628,801000
2,1,0,101,1722500
3,1,1,324,2730000
3,1,0,130,1030000
2,2,1,1111,520000
4,1,2,509,1485000
7,3,4,530,1350000
3,1,1,473,905000
3,1,2,520,1045000
4,1,2,870,905000
2,1,2,519,875000
3,2,1,536,670000
3,1,1,540,605000
2,1,1,243,672000
2,1,1,4422,660000
3,1,1,209,1310000
2,1,1,0,666000
1,1,1,0,330000
2,1,2,0,927000
2,1,1,0,575500
3,2,4,941,1400000
5,3,2,651,850000
4,2,2,785,1005000
2,1,1,1453,558500
3,1,1,400,393200
3,2,3,266,460000
3,2,2,400,490000
4,2,2,390,1660000
4,2,2,404,1235000
4,2,2,531,590000
4,2,2,771,870000
4,2,2,535,880000
1,1,0,0,312000
2,1,1,126,945000
3,2,2,340,730000
3,2,1,195,2200000
2,1,0,64,980000
4,2,1,229,561000
4,2,2,617,612000
3,2,4,806,690000
2,2,2,17200,1090000
2,1,1,0,570000
1,1,1,0,555000
2,1,0,3901,732000
1,1,1,0,481000
2,1,1,0,600000
2,1,1,143,360000
4,2,4,939,597000
3,1,4,754,475000
3,2,2,563,495000
3,1,0,694,695000
3,1,2,1143,760000
3,1,1,672,583500
3,2,2,0,1050000
3,2,2,662,585000
3,1,2,678,685000
3,2,3,723,693000
3,2,2,779,1245000
6,3,2,1054,2000000
3,1,3,819,867000
2,1,1,140,407000
3,1,1,585,590500
3,2,2,333,1000000
3,2,2,199,891000
3,2,1,238,615500
2,1,1,0,300000
4,2,1,815,908000
4,2,3,785,850000
4,2,3,741,1200000
5,3,2,818,1310000
4,2,2,639,930000
2,1,1,169,686000
4,1,2,613,755000
2,1,1,487,678000
4,2,2,555,645000
4,2,0,533,482500
3,2,4,287,394000
3,1,1,672,597000
4,2,2,588,1300000
4,3,2,544,821000
3,2,1,691,635000
5,2,2,629,1095000
3,2,1,972,601000
3,1,0,179,1050000
1,1,1,0,385000
3,1,0,296,1285000
2,1,1,0,560000
3,2,2,400,525300
2,1,2,269,750000
6,3,2,1087,2450000
4,3,3,511,1436000
5,2,3,732,905000
4,3,2,720,1680000
3,2,3,530,913000
3,1,2,459,590000
3,1,3,693,1070000
4,2,2,761,5100000
2,1,1,1501,820000
2,1,1,2283,600000
3,2,3,683,1785000
4,2,2,996,2650000
5,3,3,711,1951000
5,3,2,743,1950000
3,1,2,725,824000
4,1,2,583,1216000
2,1,5,587,1575000
